"sales_order_id";"order_date";"ship_date";"due_date";"customer_id";"tax_amount";"freight"
"63592";"2025-07-12";"2025-07-19";"2025-07-24";"16005";"7.7168";"2.4115"
"63593";"2025-07-12";"2025-07-19";"2025-07-24";"12597";"0.7192";"0.2248"
"63594";"2025-07-12";"2025-07-19";"2025-07-24";"11411";"3.0776";"0.9618"
"63595";"2025-07-12";"2025-07-19";"2025-07-24";"12595";"0.7192";"0.2248"
"63596";"2025-07-12";"2025-07-19";"2025-07-24";"14722";"61.5592";"19.2373"
"63597";"2025-07-12";"2025-07-19";"2025-07-24";"15916";"186.5824";"58.3070"
"63598";"2025-07-12";"2025-07-19";"2025-07-24";"15196";"190.1160";"59.4113"
"63599";"2025-07-12";"2025-07-19";"2025-07-24";"15349";"188.5560";"58.9238"
"63600";"2025-07-12";"2025-07-19";"2025-07-24";"15059";"67.3048";"21.0328"
"63601";"2025-07-12";"2025-07-19";"2025-07-24";"14195";"191.4448";"59.8265"
"63602";"2025-07-12";"2025-07-19";"2025-07-24";"21205";"195.4680";"61.0838"
"63603";"2025-07-12";"2025-07-19";"2025-07-24";"12571";"45.5976";"14.2493"
"63604";"2025-07-12";"2025-07-19";"2025-07-24";"14214";"183.5992";"57.3748"
"63605";"2025-07-12";"2025-07-19";"2025-07-24";"14032";"189.5160";"59.2238"
"63606";"2025-07-12";"2025-07-19";"2025-07-24";"14050";"188.3984";"58.8745"
"63607";"2025-07-12";"2025-07-19";"2025-07-24";"24782";"193.6272";"60.5085"
"63608";"2025-07-12";"2025-07-19";"2025-07-24";"26342";"193.4440";"60.4513"
"63609";"2025-07-12";"2025-07-19";"2025-07-24";"21334";"92.4384";"28.8870"
"63610";"2025-07-12";"2025-07-19";"2025-07-24";"21335";"94.6776";"29.5868"
"63611";"2025-07-12";"2025-07-19";"2025-07-24";"20686";"92.1408";"28.7940"
"63612";"2025-07-12";"2025-07-19";"2025-07-24";"20699";"96.7576";"30.2368"
"63613";"2025-07-12";"2025-07-19";"2025-07-24";"20700";"99.4752";"31.0860"
"63614";"2025-07-12";"2025-07-19";"2025-07-24";"17147";"136.0792";"42.5248"
"63615";"2025-07-12";"2025-07-19";"2025-07-24";"17659";"136.7984";"42.7495"
"63616";"2025-07-12";"2025-07-19";"2025-07-24";"17662";"141.1176";"44.0993"
"63617";"2025-07-12";"2025-07-19";"2025-07-24";"20855";"92.4384";"28.8870"
"63618";"2025-07-12";"2025-07-19";"2025-07-24";"22495";"48.6368";"15.1990"
"63619";"2025-07-12";"2025-07-19";"2025-07-24";"29091";"60.5064";"18.9083"
"63620";"2025-07-12";"2025-07-19";"2025-07-24";"23992";"57.9576";"18.1118"
"63621";"2025-07-13";"2025-07-20";"2025-07-25";"13150";"4.3400";"1.3563"
"63622";"2025-07-13";"2025-07-20";"2025-07-25";"17066";"2.5016";"0.7818"
"63623";"2025-07-13";"2025-07-20";"2025-07-25";"20267";"3.9976";"1.2493"
"63624";"2025-07-13";"2025-07-20";"2025-07-25";"19807";"1.7192";"0.5373"
"63625";"2025-07-13";"2025-07-20";"2025-07-25";"24591";"4.7184";"1.4745"
"63626";"2025-07-13";"2025-07-20";"2025-07-25";"29118";"5.9168";"1.8490"
"63627";"2025-07-13";"2025-07-20";"2025-07-25";"15239";"4.7584";"1.4870"
"63628";"2025-07-13";"2025-07-20";"2025-07-25";"18194";"0.7192";"0.2248"
"63629";"2025-07-13";"2025-07-20";"2025-07-25";"14524";"65.5584";"20.4870"
"63630";"2025-07-13";"2025-07-20";"2025-07-25";"17937";"50.0376";"15.6368"
"63631";"2025-07-13";"2025-07-20";"2025-07-25";"16594";"188.3984";"58.8745"
"63632";"2025-07-13";"2025-07-20";"2025-07-25";"11500";"4.3192";"1.3498"
"63633";"2025-07-13";"2025-07-20";"2025-07-25";"28781";"0.1832";"0.0573"
"63634";"2025-07-13";"2025-07-20";"2025-07-25";"11331";"2.3184";"0.7245"
"63635";"2025-07-13";"2025-07-20";"2025-07-25";"29220";"1.9992";"0.6248"
"63636";"2025-07-13";"2025-07-20";"2025-07-25";"11091";"2.0384";"0.6370"
"63637";"2025-07-13";"2025-07-20";"2025-07-25";"27379";"12.1976";"3.8118"
"63638";"2025-07-13";"2025-07-20";"2025-07-25";"14091";"5.1976";"1.6243"
"63639";"2025-07-13";"2025-07-20";"2025-07-25";"26473";"7.1568";"2.2365"
"63640";"2025-07-13";"2025-07-20";"2025-07-25";"26798";"2.3192";"0.7248"
"63641";"2025-07-13";"2025-07-20";"2025-07-25";"27652";"6.0376";"1.8868"
"63642";"2025-07-13";"2025-07-20";"2025-07-25";"24732";"7.9656";"2.4893"
"63643";"2025-07-13";"2025-07-20";"2025-07-25";"26689";"7.7536";"2.4230"
"63644";"2025-07-13";"2025-07-20";"2025-07-25";"22085";"2.7984";"0.8745"
"63645";"2025-07-13";"2025-07-20";"2025-07-25";"21801";"3.5984";"1.1245"
"63646";"2025-07-13";"2025-07-20";"2025-07-25";"20379";"9.9184";"3.0995"
"63647";"2025-07-13";"2025-07-20";"2025-07-25";"27656";"5.5992";"1.7498"
"63648";"2025-07-13";"2025-07-20";"2025-07-25";"17598";"3.1984";"0.9995"
"63649";"2025-07-13";"2025-07-20";"2025-07-25";"17599";"1.1184";"0.3495"
"63650";"2025-07-13";"2025-07-20";"2025-07-25";"22545";"3.9176";"1.2243"
"63651";"2025-07-13";"2025-07-20";"2025-07-25";"27628";"0.3992";"0.1248"
"63652";"2025-07-13";"2025-07-20";"2025-07-25";"13457";"4.5576";"1.4243"
"63653";"2025-07-13";"2025-07-20";"2025-07-25";"13937";"6.8384";"2.1370"
"63654";"2025-07-13";"2025-07-20";"2025-07-25";"19068";"5.1976";"1.6243"
"63655";"2025-07-13";"2025-07-20";"2025-07-25";"28373";"3.1104";"0.9720"
"63656";"2025-07-13";"2025-07-20";"2025-07-25";"25472";"2.2216";"0.6943"
"63657";"2025-07-13";"2025-07-20";"2025-07-25";"24867";"1.7192";"0.5373"
"63658";"2025-07-13";"2025-07-20";"2025-07-25";"28430";"3.4376";"1.0743"
"63659";"2025-07-13";"2025-07-20";"2025-07-25";"25772";"6.0384";"1.8870"
"63660";"2025-07-13";"2025-07-20";"2025-07-25";"12325";"7.8368";"2.4490"
"63661";"2025-07-13";"2025-07-20";"2025-07-25";"24062";"2.3192";"0.7248"
"63662";"2025-07-13";"2025-07-20";"2025-07-25";"11164";"11.0784";"3.4620"
"63663";"2025-07-13";"2025-07-20";"2025-07-25";"11163";"3.3824";"1.0570"
"63664";"2025-07-13";"2025-07-20";"2025-07-25";"13539";"0.7992";"0.2498"
"63665";"2025-07-13";"2025-07-20";"2025-07-25";"12591";"3.9976";"1.2493"
"63666";"2025-07-13";"2025-07-20";"2025-07-25";"14653";"67.8776";"21.2118"
"63667";"2025-07-13";"2025-07-20";"2025-07-25";"12777";"185.7824";"58.0570"
"63668";"2025-07-13";"2025-07-20";"2025-07-25";"16103";"187.9984";"58.7495"
"63669";"2025-07-13";"2025-07-20";"2025-07-25";"12756";"186.3984";"58.2495"
"63670";"2025-07-13";"2025-07-20";"2025-07-25";"12492";"62.1872";"19.4335"
"63671";"2025-07-13";"2025-07-20";"2025-07-25";"15077";"62.1872";"19.4335"
"63672";"2025-07-13";"2025-07-20";"2025-07-25";"23648";"136.0792";"42.5248"
"63673";"2025-07-13";"2025-07-20";"2025-07-25";"21180";"136.0792";"42.5248"
"63674";"2025-07-13";"2025-07-20";"2025-07-25";"25946";"93.9584";"29.3620"
"63675";"2025-07-13";"2025-07-20";"2025-07-25";"25033";"89.6392";"28.0123"
"63676";"2025-07-13";"2025-07-20";"2025-07-25";"17904";"92.4384";"28.8870"
"63677";"2025-07-13";"2025-07-20";"2025-07-25";"25272";"93.9584";"29.3620"
"63678";"2025-07-13";"2025-07-20";"2025-07-25";"20628";"198.2672";"61.9585"
"63679";"2025-07-13";"2025-07-20";"2025-07-25";"14211";"191.1968";"59.7490"
"63680";"2025-07-13";"2025-07-20";"2025-07-25";"24738";"194.6432";"60.8260"
"63681";"2025-07-13";"2025-07-20";"2025-07-25";"13460";"191.8440";"59.9513"
"63682";"2025-07-13";"2025-07-20";"2025-07-25";"26487";"192.5632";"60.1760"
"63683";"2025-07-13";"2025-07-20";"2025-07-25";"26292";"192.5632";"60.1760"
"63684";"2025-07-13";"2025-07-20";"2025-07-25";"26328";"197.5240";"61.7263"
"63685";"2025-07-13";"2025-07-20";"2025-07-25";"23016";"44.9184";"14.0370"
"63686";"2025-07-13";"2025-07-20";"2025-07-25";"20650";"93.9584";"29.3620"
"63687";"2025-07-13";"2025-07-20";"2025-07-25";"20709";"138.3976";"43.2493"
"63688";"2025-07-13";"2025-07-20";"2025-07-25";"24186";"91.8216";"28.6943"
"63689";"2025-07-13";"2025-07-20";"2025-07-25";"18133";"190.7256";"59.6018"
"63690";"2025-07-14";"2025-07-21";"2025-07-26";"21177";"3.1992";"0.9998"
"63691";"2025-07-14";"2025-07-21";"2025-07-26";"15241";"1.8344";"0.5733"
"63692";"2025-07-14";"2025-07-21";"2025-07-26";"15147";"4.7584";"1.4870"
"63693";"2025-07-14";"2025-07-21";"2025-07-26";"16733";"0.3192";"0.0998"
"63694";"2025-07-14";"2025-07-21";"2025-07-26";"13004";"12.7200";"3.9750"
"63695";"2025-07-14";"2025-07-21";"2025-07-26";"20149";"197.3056";"61.6580"
"63696";"2025-07-14";"2025-07-21";"2025-07-26";"22320";"138.8784";"43.3995"
"63697";"2025-07-14";"2025-07-21";"2025-07-26";"17891";"138.8784";"43.3995"
"63698";"2025-07-14";"2025-07-21";"2025-07-26";"22416";"141.1968";"44.1240"
"63699";"2025-07-14";"2025-07-21";"2025-07-26";"17940";"136.0792";"42.5248"
"63700";"2025-07-14";"2025-07-21";"2025-07-26";"16277";"66.2776";"20.7118"
"63701";"2025-07-14";"2025-07-21";"2025-07-26";"13680";"189.5976";"59.2493"
"63702";"2025-07-14";"2025-07-21";"2025-07-26";"17209";"188.3984";"58.8745"
"63703";"2025-07-14";"2025-07-21";"2025-07-26";"13661";"186.7976";"58.3743"
"63704";"2025-07-14";"2025-07-21";"2025-07-26";"12265";"190.8760";"59.6488"
"63705";"2025-07-14";"2025-07-21";"2025-07-26";"11185";"2.1824";"0.6820"
"63706";"2025-07-14";"2025-07-21";"2025-07-26";"11500";"3.1184";"0.9745"
"63707";"2025-07-14";"2025-07-21";"2025-07-26";"26522";"1.9992";"0.6248"
"63708";"2025-07-14";"2025-07-21";"2025-07-26";"22070";"1.1984";"0.3745"
"63709";"2025-07-14";"2025-07-21";"2025-07-26";"14566";"6.3168";"1.9740"
"63710";"2025-07-14";"2025-07-21";"2025-07-26";"21243";"1.1984";"0.3745"
"63711";"2025-07-14";"2025-07-21";"2025-07-26";"18981";"6.3184";"1.9745"
"63712";"2025-07-14";"2025-07-21";"2025-07-26";"18473";"10.1824";"3.1820"
"63713";"2025-07-14";"2025-07-21";"2025-07-26";"15270";"3.1984";"0.9995"
"63714";"2025-07-14";"2025-07-21";"2025-07-26";"19541";"7.9168";"2.4740"
"63715";"2025-07-14";"2025-07-21";"2025-07-26";"22366";"4.5576";"1.4243"
"63716";"2025-07-14";"2025-07-21";"2025-07-26";"13757";"6.9568";"2.1740"
"63717";"2025-07-14";"2025-07-21";"2025-07-26";"13371";"5.7576";"1.7993"
"63718";"2025-07-14";"2025-07-21";"2025-07-26";"13512";"5.5992";"1.7498"
"63719";"2025-07-14";"2025-07-21";"2025-07-26";"12509";"2.6080";"0.8150"
"63720";"2025-07-14";"2025-07-21";"2025-07-26";"19251";"2.1824";"0.6820"
"63721";"2025-07-14";"2025-07-21";"2025-07-26";"17749";"5.5976";"1.7493"
"63722";"2025-07-14";"2025-07-21";"2025-07-26";"12729";"2.9016";"0.9068"
"63723";"2025-07-14";"2025-07-21";"2025-07-26";"25316";"0.3992";"0.1248"
"63724";"2025-07-14";"2025-07-21";"2025-07-26";"18186";"4.3168";"1.3490"
"63725";"2025-07-14";"2025-07-21";"2025-07-26";"11187";"3.1992";"0.9998"
"63726";"2025-07-14";"2025-07-21";"2025-07-26";"15847";"6.8384";"2.1370"
"63727";"2025-07-14";"2025-07-21";"2025-07-26";"16022";"47.1968";"14.7490"
"63728";"2025-07-14";"2025-07-21";"2025-07-26";"15364";"192.0760";"60.0238"
"63729";"2025-07-14";"2025-07-21";"2025-07-26";"15367";"191.5976";"59.8743"
"63730";"2025-07-14";"2025-07-21";"2025-07-26";"15321";"186.3992";"58.2498"
"63731";"2025-07-14";"2025-07-21";"2025-07-26";"27004";"101.1872";"31.6210"
"63732";"2025-07-14";"2025-07-21";"2025-07-26";"15041";"140.3984";"43.8745"
"63733";"2025-07-14";"2025-07-21";"2025-07-26";"17909";"94.6776";"29.5868"
"63734";"2025-07-14";"2025-07-21";"2025-07-26";"24162";"44.9184";"14.0370"
"63735";"2025-07-14";"2025-07-21";"2025-07-26";"25108";"95.9176";"29.9743"
"63736";"2025-07-14";"2025-07-21";"2025-07-26";"11995";"192.4376";"60.1368"
"63737";"2025-07-14";"2025-07-21";"2025-07-26";"11034";"183.5992";"57.3748"
"63738";"2025-07-14";"2025-07-21";"2025-07-26";"14030";"193.1992";"60.3748"
"63739";"2025-07-14";"2025-07-21";"2025-07-26";"25866";"98.3064";"30.7208"
"63740";"2025-07-14";"2025-07-21";"2025-07-26";"13440";"195.0448";"60.9515"
"63741";"2025-07-14";"2025-07-21";"2025-07-26";"26114";"196.2432";"61.3260"
"63742";"2025-07-14";"2025-07-21";"2025-07-26";"20677";"94.7568";"29.6115"
"63743";"2025-07-14";"2025-07-21";"2025-07-26";"17608";"136.0792";"42.5248"
"63744";"2025-07-14";"2025-07-21";"2025-07-26";"17615";"141.1176";"44.0993"
"63745";"2025-07-14";"2025-07-21";"2025-07-26";"17661";"136.7984";"42.7495"
"63746";"2025-07-14";"2025-07-21";"2025-07-26";"23903";"43.1992";"13.4998"
"63747";"2025-07-14";"2025-07-21";"2025-07-26";"23982";"43.9184";"13.7245"
"63748";"2025-07-14";"2025-07-21";"2025-07-26";"11250";"47.1968";"14.7490"
"63749";"2025-07-14";"2025-07-21";"2025-07-26";"16206";"193.5248";"60.4765"
"63750";"2025-07-14";"2025-07-21";"2025-07-26";"11988";"191.4448";"59.8265"
"63751";"2025-07-14";"2025-07-21";"2025-07-26";"11989";"190.7256";"59.6018"
"63752";"2025-07-14";"2025-07-21";"2025-07-26";"29088";"60.5064";"18.9083"
"63753";"2025-07-14";"2025-07-21";"2025-07-26";"23993";"50.3176";"15.7243"
"63754";"2025-07-14";"2025-07-21";"2025-07-26";"23998";"45.9984";"14.3745"
"63755";"2025-07-14";"2025-07-21";"2025-07-26";"12010";"195.4840";"61.0888"
"63756";"2025-07-14";"2025-07-21";"2025-07-26";"12039";"195.4840";"61.0888"
"63757";"2025-07-15";"2025-07-22";"2025-07-27";"14147";"65.5584";"20.4870"
"63758";"2025-07-15";"2025-07-22";"2025-07-27";"20621";"203.1536";"63.4855"
"63759";"2025-07-15";"2025-07-22";"2025-07-27";"15025";"1.9992";"0.6248"
"63760";"2025-07-15";"2025-07-22";"2025-07-27";"16606";"2.5824";"0.8070"
"63761";"2025-07-15";"2025-07-22";"2025-07-27";"24380";"0.3992";"0.1248"
"63762";"2025-07-15";"2025-07-22";"2025-07-27";"12665";"0.5824";"0.1820"
"63763";"2025-07-15";"2025-07-22";"2025-07-27";"14998";"49.1968";"15.3740"
"63764";"2025-07-15";"2025-07-22";"2025-07-27";"20060";"195.4680";"61.0838"
"63765";"2025-07-15";"2025-07-22";"2025-07-27";"16513";"199.0312";"62.1973"
"63766";"2025-07-15";"2025-07-22";"2025-07-27";"16260";"65.5568";"20.4865"
"63767";"2025-07-15";"2025-07-22";"2025-07-27";"14167";"66.2776";"20.7118"
"63768";"2025-07-15";"2025-07-22";"2025-07-27";"17199";"191.8360";"59.9488"
"63769";"2025-07-15";"2025-07-22";"2025-07-27";"11747";"4.3192";"1.3498"
"63770";"2025-07-15";"2025-07-22";"2025-07-27";"11300";"0.1832";"0.0573"
"63771";"2025-07-15";"2025-07-22";"2025-07-27";"11300";"2.2784";"0.7120"
"63772";"2025-07-15";"2025-07-22";"2025-07-27";"26476";"2.4384";"0.7620"
"63773";"2025-07-15";"2025-07-22";"2025-07-27";"25255";"2.6080";"0.8150"
"63774";"2025-07-15";"2025-07-22";"2025-07-27";"24822";"15.6472";"4.8898"
"63775";"2025-07-15";"2025-07-22";"2025-07-27";"23207";"2.3992";"0.7498"
"63776";"2025-07-15";"2025-07-22";"2025-07-27";"22721";"2.9816";"0.9318"
"63777";"2025-07-15";"2025-07-22";"2025-07-27";"21164";"5.5176";"1.7243"
"63778";"2025-07-15";"2025-07-22";"2025-07-27";"21463";"1.9176";"0.5993"
"63779";"2025-07-15";"2025-07-22";"2025-07-27";"19720";"6.3184";"1.9745"
"63780";"2025-07-15";"2025-07-22";"2025-07-27";"18382";"10.6376";"3.3243"
"63781";"2025-07-15";"2025-07-22";"2025-07-27";"20094";"1.1184";"0.3495"
"63782";"2025-07-15";"2025-07-22";"2025-07-27";"17172";"5.4792";"1.7123"
"63783";"2025-07-15";"2025-07-22";"2025-07-27";"14027";"1.7584";"0.5495"
"63784";"2025-07-15";"2025-07-22";"2025-07-27";"28384";"5.4072";"1.6898"
"63785";"2025-07-15";"2025-07-22";"2025-07-27";"20889";"5.5976";"1.7493"
"63786";"2025-07-15";"2025-07-22";"2025-07-27";"24574";"7.9168";"2.4740"
"63787";"2025-07-15";"2025-07-22";"2025-07-27";"11697";"7.1984";"2.2495"
"63788";"2025-07-15";"2025-07-22";"2025-07-27";"11941";"3.1992";"0.9998"
"63789";"2025-07-15";"2025-07-22";"2025-07-27";"13534";"3.9976";"1.2493"
"63790";"2025-07-15";"2025-07-22";"2025-07-27";"13609";"0.7992";"0.2498"
"63791";"2025-07-15";"2025-07-22";"2025-07-27";"15483";"186.9816";"58.4318"
"63792";"2025-07-15";"2025-07-22";"2025-07-27";"12771";"186.3984";"58.2495"
"63793";"2025-07-15";"2025-07-22";"2025-07-27";"16654";"184.3984";"57.6245"
"63794";"2025-07-15";"2025-07-22";"2025-07-27";"28696";"194.2440";"60.7013"
"63795";"2025-07-15";"2025-07-22";"2025-07-27";"15354";"191.4448";"59.8265"
"63796";"2025-07-15";"2025-07-22";"2025-07-27";"24004";"45.0368";"14.0740"
"63797";"2025-07-15";"2025-07-22";"2025-07-27";"24163";"45.9984";"14.3745"
"63798";"2025-07-15";"2025-07-22";"2025-07-27";"25242";"89.6392";"28.0123"
"63799";"2025-07-15";"2025-07-22";"2025-07-27";"21173";"198.2672";"61.9585"
"63800";"2025-07-15";"2025-07-22";"2025-07-27";"13971";"184.7976";"57.7493"
"63801";"2025-07-15";"2025-07-22";"2025-07-27";"14020";"185.7824";"58.0570"
"63802";"2025-07-15";"2025-07-22";"2025-07-27";"26623";"63.3872";"19.8085"
"63803";"2025-07-15";"2025-07-22";"2025-07-27";"26490";"193.5248";"60.4765"
"63804";"2025-07-15";"2025-07-22";"2025-07-27";"26201";"194.1632";"60.6760"
"63805";"2025-07-15";"2025-07-22";"2025-07-27";"24739";"196.2432";"61.3260"
"63806";"2025-07-15";"2025-07-22";"2025-07-27";"23355";"48.2792";"15.0873"
"63807";"2025-07-15";"2025-07-22";"2025-07-27";"23356";"47.1168";"14.7240"
"63808";"2025-07-15";"2025-07-22";"2025-07-27";"23082";"48.2792";"15.0873"
"63809";"2025-07-15";"2025-07-22";"2025-07-27";"21342";"92.4384";"28.8870"
"63810";"2025-07-15";"2025-07-22";"2025-07-27";"17574";"136.7984";"42.7495"
"63811";"2025-07-15";"2025-07-22";"2025-07-27";"17617";"140.3984";"43.8745"
"63812";"2025-07-15";"2025-07-22";"2025-07-27";"17660";"137.1976";"42.8743"
"63813";"2025-07-15";"2025-07-22";"2025-07-27";"17568";"137.1976";"42.8743"
"63814";"2025-07-15";"2025-07-22";"2025-07-27";"28405";"92.4384";"28.8870"
"63815";"2025-07-15";"2025-07-22";"2025-07-27";"22612";"44.9536";"14.0480"
"63816";"2025-07-15";"2025-07-22";"2025-07-27";"22626";"45.2376";"14.1368"
"63817";"2025-07-15";"2025-07-22";"2025-07-27";"11952";"191.8440";"59.9513"
"63818";"2025-07-15";"2025-07-22";"2025-07-27";"27867";"195.4840";"61.0888"
"63819";"2025-07-15";"2025-07-22";"2025-07-27";"11100";"191.8440";"59.9513"
"63820";"2025-07-15";"2025-07-22";"2025-07-27";"11967";"193.5248";"60.4765"
"63821";"2025-07-15";"2025-07-22";"2025-07-27";"29067";"43.1992";"13.4998"
"63822";"2025-07-15";"2025-07-22";"2025-07-27";"29096";"45.9984";"14.3745"
"63823";"2025-07-16";"2025-07-23";"2025-07-28";"12383";"185.5992";"57.9998"
"63824";"2025-07-16";"2025-07-23";"2025-07-28";"13563";"189.5968";"59.2490"
"63825";"2025-07-16";"2025-07-23";"2025-07-28";"12992";"9.1968";"2.8740"
"63826";"2025-07-16";"2025-07-23";"2025-07-28";"23014";"1.1184";"0.3495"
"63827";"2025-07-16";"2025-07-23";"2025-07-28";"27367";"5.5992";"1.7498"
"63828";"2025-07-16";"2025-07-23";"2025-07-28";"12704";"2.2784";"0.7120"
"63829";"2025-07-16";"2025-07-23";"2025-07-28";"11146";"4.3192";"1.3498"
"63830";"2025-07-16";"2025-07-23";"2025-07-28";"17929";"137.1976";"42.8743"
"63831";"2025-07-16";"2025-07-23";"2025-07-28";"22632";"199.3856";"62.3080"
"63832";"2025-07-16";"2025-07-23";"2025-07-28";"14148";"66.2776";"20.7118"
"63833";"2025-07-16";"2025-07-23";"2025-07-28";"16827";"189.1168";"59.0990"
"63834";"2025-07-16";"2025-07-23";"2025-07-28";"11277";"0.1832";"0.0573"
"63835";"2025-07-16";"2025-07-23";"2025-07-28";"15244";"0.3192";"0.0998"
"63836";"2025-07-16";"2025-07-23";"2025-07-28";"11262";"3.1376";"0.9805"
"63837";"2025-07-16";"2025-07-23";"2025-07-28";"11280";"0.1832";"0.0573"
"63838";"2025-07-16";"2025-07-23";"2025-07-28";"28060";"3.1984";"0.9995"
"63839";"2025-07-16";"2025-07-23";"2025-07-28";"11277";"2.0384";"0.6370"
"63840";"2025-07-16";"2025-07-23";"2025-07-28";"26720";"5.5176";"1.7243"
"63841";"2025-07-16";"2025-07-23";"2025-07-28";"26345";"3.9584";"1.2370"
"63842";"2025-07-16";"2025-07-23";"2025-07-28";"27481";"4.6776";"1.4618"
"63843";"2025-07-16";"2025-07-23";"2025-07-28";"24616";"5.7264";"1.7895"
"63844";"2025-07-16";"2025-07-23";"2025-07-28";"23271";"3.9976";"1.2493"
"63845";"2025-07-16";"2025-07-23";"2025-07-28";"18852";"9.9184";"3.0995"
"63846";"2025-07-16";"2025-07-23";"2025-07-28";"18669";"5.5992";"1.7498"
"63847";"2025-07-16";"2025-07-23";"2025-07-28";"17602";"0.3992";"0.1248"
"63848";"2025-07-16";"2025-07-23";"2025-07-28";"14635";"2.9768";"0.9303"
"63849";"2025-07-16";"2025-07-23";"2025-07-28";"22100";"7.2760";"2.2738"
"63850";"2025-07-16";"2025-07-23";"2025-07-28";"14001";"8.5568";"2.6740"
"63851";"2025-07-16";"2025-07-23";"2025-07-28";"21345";"2.3944";"0.7483"
"63852";"2025-07-16";"2025-07-23";"2025-07-28";"13940";"6.8384";"2.1370"
"63853";"2025-07-16";"2025-07-23";"2025-07-28";"16187";"2.3944";"0.7483"
"63854";"2025-07-16";"2025-07-23";"2025-07-28";"20715";"15.7016";"4.9068"
"63855";"2025-07-16";"2025-07-23";"2025-07-28";"21530";"10.3160";"3.2238"
"63856";"2025-07-16";"2025-07-23";"2025-07-28";"11557";"1.7192";"0.5373"
"63857";"2025-07-16";"2025-07-23";"2025-07-28";"22528";"3.1984";"0.9995"
"63858";"2025-07-16";"2025-07-23";"2025-07-28";"11770";"3.3824";"1.0570"
"63859";"2025-07-16";"2025-07-23";"2025-07-28";"12445";"1.7584";"0.5495"
"63860";"2025-07-16";"2025-07-23";"2025-07-28";"12223";"2.7992";"0.8748"
"63861";"2025-07-16";"2025-07-23";"2025-07-28";"19740";"47.1968";"14.7490"
"63862";"2025-07-16";"2025-07-23";"2025-07-28";"15200";"188.7984";"58.9995"
"63863";"2025-07-16";"2025-07-23";"2025-07-28";"11353";"191.4448";"59.8265"
"63864";"2025-07-16";"2025-07-23";"2025-07-28";"23652";"138.0784";"43.1495"
"63865";"2025-07-16";"2025-07-23";"2025-07-28";"27582";"44.9536";"14.0480"
"63866";"2025-07-16";"2025-07-23";"2025-07-28";"27583";"44.3176";"13.8493"
"63867";"2025-07-16";"2025-07-23";"2025-07-28";"17735";"93.9584";"29.3620"
"63868";"2025-07-16";"2025-07-23";"2025-07-28";"21165";"199.3856";"62.3080"
"63869";"2025-07-16";"2025-07-23";"2025-07-28";"20625";"196.1040";"61.2825"
"63870";"2025-07-16";"2025-07-23";"2025-07-28";"18188";"201.1944";"62.8733"
"63871";"2025-07-16";"2025-07-23";"2025-07-28";"29223";"62.1872";"19.4335"
"63872";"2025-07-16";"2025-07-23";"2025-07-28";"26373";"45.2376";"14.1368"
"63873";"2025-07-16";"2025-07-23";"2025-07-28";"20703";"138.8784";"43.3995"
"63874";"2025-07-16";"2025-07-23";"2025-07-28";"20841";"92.4384";"28.8870"
"63875";"2025-07-16";"2025-07-23";"2025-07-28";"24184";"92.4384";"28.8870"
"63876";"2025-07-16";"2025-07-23";"2025-07-28";"23917";"44.3176";"13.8493"
"63877";"2025-07-16";"2025-07-23";"2025-07-28";"29095";"62.1872";"19.4335"
"63878";"2025-07-16";"2025-07-23";"2025-07-28";"12004";"193.5248";"60.4765"
"63879";"2025-07-16";"2025-07-23";"2025-07-28";"12337";"191.4448";"59.8265"
"63880";"2025-07-17";"2025-07-24";"2025-07-29";"18130";"188.7568";"58.9865"
"63881";"2025-07-17";"2025-07-24";"2025-07-29";"17206";"183.5992";"57.3748"
"63882";"2025-07-17";"2025-07-24";"2025-07-29";"12201";"0.6360";"0.1988"
"63883";"2025-07-17";"2025-07-24";"2025-07-29";"15131";"2.5016";"0.7818"
"63884";"2025-07-17";"2025-07-24";"2025-07-29";"14314";"5.1176";"1.5993"
"63885";"2025-07-17";"2025-07-24";"2025-07-29";"16023";"5.5976";"1.7493"
"63886";"2025-07-17";"2025-07-24";"2025-07-29";"16680";"5.5976";"1.7493"
"63887";"2025-07-17";"2025-07-24";"2025-07-29";"18221";"2.9568";"0.9240"
"63888";"2025-07-17";"2025-07-24";"2025-07-29";"21573";"4.9576";"1.5493"
"63889";"2025-07-17";"2025-07-24";"2025-07-29";"15581";"3.9976";"1.2493"
"63890";"2025-07-17";"2025-07-24";"2025-07-29";"11098";"4.3192";"1.3498"
"63891";"2025-07-17";"2025-07-24";"2025-07-29";"17298";"4.3192";"1.3498"
"63892";"2025-07-17";"2025-07-24";"2025-07-29";"14313";"9.4792";"2.9623"
"63893";"2025-07-17";"2025-07-24";"2025-07-29";"22418";"138.5808";"43.3065"
"63894";"2025-07-17";"2025-07-24";"2025-07-29";"11142";"4.3192";"1.3498"
"63895";"2025-07-17";"2025-07-24";"2025-07-29";"11204";"0.1832";"0.0573"
"63896";"2025-07-17";"2025-07-24";"2025-07-29";"11619";"0.5824";"0.1820"
"63897";"2025-07-17";"2025-07-24";"2025-07-29";"11277";"7.1176";"2.2243"
"63898";"2025-07-17";"2025-07-24";"2025-07-29";"25276";"3.1104";"0.9720"
"63899";"2025-07-17";"2025-07-24";"2025-07-29";"22792";"5.5976";"1.7493"
"63900";"2025-07-17";"2025-07-24";"2025-07-29";"14244";"3.9976";"1.2493"
"63901";"2025-07-17";"2025-07-24";"2025-07-29";"18055";"8.5560";"2.6738"
