"sales_order_id";"sales_order_detail_id";"sales_detail_item";"items_per_order";"order_qty";"product_id";"unit_price";"percentage_discount"
"60677";"74489";"1";"3";"1";"878";"21.9800";"0.2000"
"60677";"74490";"2";"3";"1";"873";"2.2900";"0.2000"
"60677";"74491";"3";"3";"1";"877";"7.9500";"0.2000"
"60678";"74492";"1";"1";"1";"714";"49.9900";"0.0000"
"60679";"74493";"1";"5";"1";"987";"564.9900";"0.2000"
"60679";"74494";"2";"5";"1";"928";"24.9900";"0.2000"
"60679";"74495";"3";"5";"1";"921";"4.9900";"0.2000"
"60679";"74496";"4";"5";"1";"873";"2.2900";"0.2000"
"60679";"74497";"5";"5";"1";"879";"159.0000";"0.2000"
"60680";"74498";"1";"4";"1";"784";"2294.9900";"0.1500"
"60680";"74499";"2";"4";"1";"878";"21.9800";"0.1500"
"60680";"74500";"3";"4";"1";"871";"9.9900";"0.1500"
"60680";"74501";"4";"4";"1";"870";"4.9900";"0.1500"
"60681";"74502";"1";"1";"1";"784";"2294.9900";"0.2000"
"60682";"74503";"1";"4";"1";"779";"2319.9900";"0.2000"
"60682";"74504";"2";"4";"1";"871";"9.9900";"0.2000"
"60682";"74505";"3";"4";"1";"870";"4.9900";"0.2000"
"60682";"74506";"4";"4";"1";"873";"2.2900";"0.2000"
"60683";"74507";"1";"1";"1";"795";"2443.3500";"0.2000"
"60684";"74508";"1";"3";"1";"976";"1700.9900";"0.2000"
"60684";"74509";"2";"3";"1";"714";"49.9900";"0.2000"
"60684";"74510";"3";"3";"1";"858";"24.4900";"0.2000"
"60685";"74511";"1";"2";"1";"794";"2443.3500";"0.1500"
"60685";"74512";"2";"2";"1";"933";"32.6000";"0.1500"
"60686";"74513";"1";"4";"1";"794";"2443.3500";"0.1500"
"60686";"74514";"2";"4";"1";"870";"4.9900";"0.1500"
"60686";"74515";"3";"4";"1";"872";"8.9900";"0.1500"
"60686";"74516";"4";"4";"1";"880";"54.9900";"0.1500"
"60687";"74517";"1";"2";"1";"800";"1120.4900";"0.1000"
"60687";"74518";"2";"2";"1";"883";"53.9900";"0.1000"
"60688";"74519";"1";"3";"1";"962";"742.3500";"0.1500"
"60688";"74520";"2";"3";"1";"872";"8.9900";"0.1500"
"60688";"74521";"3";"3";"1";"870";"4.9900";"0.1500"
"60689";"74522";"1";"3";"1";"959";"742.3500";"0.0500"
"60689";"74523";"2";"3";"1";"934";"28.9900";"0.0500"
"60689";"74524";"3";"3";"1";"923";"4.9900";"0.0500"
"60690";"74525";"1";"2";"1";"971";"1214.8500";"0.2000"
"60690";"74526";"2";"2";"1";"712";"8.9900";"0.2000"
"60691";"74527";"1";"2";"1";"874";"8.9900";"0.0500"
"60691";"74528";"2";"2";"1";"956";"2384.0700";"0.0500"
"60692";"74529";"1";"5";"1";"998";"539.9900";"0.2000"
"60692";"74530";"2";"5";"1";"931";"21.4900";"0.2000"
"60692";"74531";"3";"5";"1";"922";"3.9900";"0.2000"
"60692";"74532";"4";"5";"1";"707";"34.9900";"0.2000"
"60692";"74533";"5";"5";"1";"860";"24.4900";"0.2000"
"60693";"74534";"1";"5";"1";"977";"539.9900";"0.2000"
"60693";"74535";"2";"5";"1";"922";"3.9900";"0.2000"
"60693";"74536";"3";"5";"1";"931";"21.4900";"0.2000"
"60693";"74537";"4";"5";"1";"708";"34.9900";"0.2000"
"60693";"74538";"5";"5";"1";"713";"49.9900";"0.2000"
"60694";"74539";"1";"4";"1";"798";"1120.4900";"0.2000"
"60694";"74540";"2";"4";"1";"922";"3.9900";"0.2000"
"60694";"74541";"3";"4";"1";"932";"24.9900";"0.2000"
"60694";"74542";"4";"4";"1";"711";"34.9900";"0.2000"
"60695";"74543";"1";"4";"1";"973";"1700.9900";"0.2000"
"60695";"74544";"2";"4";"1";"932";"24.9900";"0.2000"
"60695";"74545";"3";"4";"1";"715";"49.9900";"0.2000"
"60695";"74546";"4";"4";"1";"712";"8.9900";"0.2000"
"60696";"74547";"1";"2";"1";"974";"1700.9900";"0.1000"
"60696";"74548";"2";"2";"1";"882";"53.9900";"0.1000"
"60697";"74549";"1";"2";"1";"980";"769.4900";"0.2000"
"60697";"74550";"2";"2";"1";"869";"69.9900";"0.2000"
"60698";"74551";"1";"2";"1";"781";"2319.9900";"0.1000"
"60698";"74552";"2";"2";"1";"707";"34.9900";"0.1000"
"60699";"74553";"1";"3";"1";"872";"8.9900";"0.1500"
"60699";"74554";"2";"3";"1";"870";"4.9900";"0.1500"
"60699";"74555";"3";"3";"1";"880";"54.9900";"0.1500"
"60700";"74556";"1";"2";"1";"713";"49.9900";"0.1000"
"60700";"74557";"2";"2";"1";"712";"8.9900";"0.1000"
"60701";"74558";"1";"3";"1";"928";"24.9900";"0.0500"
"60701";"74559";"2";"3";"1";"921";"4.9900";"0.0500"
"60701";"74560";"3";"3";"1";"866";"63.5000";"0.0500"
"60702";"74561";"1";"2";"1";"983";"769.4900";"0.0000"
"60702";"74562";"2";"2";"1";"716";"49.9900";"0.0000"
"60703";"74563";"1";"4";"1";"980";"769.4900";"0.0500"
"60703";"74564";"2";"4";"1";"921";"4.9900";"0.0500"
"60703";"74565";"3";"4";"1";"929";"29.9900";"0.0500"
"60703";"74566";"4";"4";"1";"711";"34.9900";"0.0500"
"60704";"74567";"1";"2";"1";"922";"3.9900";"0.2000"
"60704";"74568";"2";"2";"1";"711";"34.9900";"0.2000"
"60705";"74569";"1";"2";"1";"922";"3.9900";"0.2000"
"60705";"74570";"2";"2";"1";"711";"34.9900";"0.2000"
"60706";"74571";"1";"3";"1";"928";"24.9900";"0.0500"
"60706";"74572";"2";"3";"1";"921";"4.9900";"0.0500"
"60706";"74573";"3";"3";"1";"708";"34.9900";"0.0500"
"60707";"74574";"1";"1";"1";"931";"21.4900";"0.0000"
"60708";"74575";"1";"3";"1";"923";"4.9900";"0.0500"
"60708";"74576";"2";"3";"1";"934";"28.9900";"0.0500"
"60708";"74577";"3";"3";"1";"707";"34.9900";"0.0500"
"60709";"74578";"1";"2";"1";"929";"29.9900";"0.0000"
"60709";"74579";"2";"2";"1";"873";"2.2900";"0.0000"
"60710";"74580";"1";"2";"1";"928";"24.9900";"0.1500"
"60710";"74581";"2";"2";"1";"873";"2.2900";"0.1500"
"60711";"74582";"1";"2";"1";"929";"29.9900";"0.1000"
"60711";"74583";"2";"2";"1";"921";"4.9900";"0.1000"
"60712";"74584";"1";"2";"1";"871";"9.9900";"0.0000"
"60712";"74585";"2";"2";"1";"870";"4.9900";"0.0000"
"60713";"74586";"1";"1";"1";"868";"69.9900";"0.1500"
"60714";"74587";"1";"3";"1";"871";"9.9900";"0.0000"
"60714";"74588";"2";"3";"1";"870";"4.9900";"0.0000"
"60714";"74589";"3";"3";"1";"877";"7.9500";"0.0000"
"60715";"74590";"1";"2";"1";"870";"4.9900";"0.2000"
"60715";"74591";"2";"2";"1";"712";"8.9900";"0.2000"
"60716";"74592";"1";"2";"1";"921";"4.9900";"0.1500"
"60716";"74593";"2";"2";"1";"873";"2.2900";"0.1500"
"60717";"74594";"1";"2";"1";"870";"4.9900";"0.0000"
"60717";"74595";"2";"2";"1";"873";"2.2900";"0.0000"
"60718";"74596";"1";"3";"1";"933";"32.6000";"0.2000"
"60718";"74597";"2";"3";"1";"922";"3.9900";"0.2000"
"60718";"74598";"3";"3";"1";"708";"34.9900";"0.2000"
"60719";"74599";"1";"3";"1";"868";"69.9900";"0.2000"
"60719";"74600";"2";"3";"1";"882";"53.9900";"0.2000"
"60719";"74601";"3";"3";"1";"712";"8.9900";"0.2000"
"60720";"74602";"1";"2";"1";"882";"53.9900";"0.0500"
"60720";"74603";"2";"2";"1";"860";"24.4900";"0.0500"
"60721";"74604";"1";"4";"1";"931";"21.4900";"0.2000"
"60721";"74605";"2";"4";"1";"922";"3.9900";"0.2000"
"60721";"74606";"3";"4";"1";"712";"8.9900";"0.2000"
"60721";"74607";"4";"4";"1";"708";"34.9900";"0.2000"
"60722";"74608";"1";"2";"1";"922";"3.9900";"0.0500"
"60722";"74609";"2";"2";"1";"873";"2.2900";"0.0500"
"60723";"74610";"1";"2";"1";"922";"3.9900";"0.1500"
"60723";"74611";"2";"2";"1";"713";"49.9900";"0.1500"
"60724";"74612";"1";"1";"1";"923";"4.9900";"0.2000"
"60725";"74613";"1";"2";"1";"923";"4.9900";"0.0500"
"60725";"74614";"2";"2";"1";"712";"8.9900";"0.0500"
"60726";"74615";"1";"4";"1";"930";"35.0000";"0.0000"
"60726";"74616";"2";"4";"1";"921";"4.9900";"0.0000"
"60726";"74617";"3";"4";"1";"878";"21.9800";"0.0000"
"60726";"74618";"4";"4";"1";"873";"2.2900";"0.0000"
"60727";"74619";"1";"2";"1";"878";"21.9800";"0.1500"
"60727";"74620";"2";"2";"1";"707";"34.9900";"0.1500"
"60728";"74621";"1";"1";"1";"882";"53.9900";"0.2000"
"60729";"74622";"1";"2";"1";"983";"769.4900";"0.1500"
"60729";"74623";"2";"2";"1";"869";"69.9900";"0.1500"
"60730";"74624";"1";"2";"1";"980";"769.4900";"0.0000"
"60730";"74625";"2";"2";"1";"708";"34.9900";"0.0000"
"60731";"74626";"1";"4";"1";"981";"769.4900";"0.1500"
"60731";"74627";"2";"4";"1";"869";"69.9900";"0.1500"
"60731";"74628";"3";"4";"1";"884";"53.9900";"0.1500"
"60731";"74629";"4";"4";"1";"859";"24.4900";"0.1500"
"60732";"74630";"1";"4";"1";"987";"564.9900";"0.1000"
"60732";"74631";"2";"4";"1";"878";"21.9800";"0.1000"
"60732";"74632";"3";"4";"1";"712";"8.9900";"0.1000"
"60732";"74633";"4";"4";"1";"714";"49.9900";"0.1000"
"60733";"74634";"1";"5";"1";"783";"2294.9900";"0.2000"
"60733";"74635";"2";"5";"1";"921";"4.9900";"0.2000"
"60733";"74636";"3";"5";"1";"930";"35.0000";"0.2000"
"60733";"74637";"4";"5";"1";"873";"2.2900";"0.2000"
"60733";"74638";"5";"5";"1";"877";"7.9500";"0.2000"
"60734";"74639";"1";"3";"1";"780";"2319.9900";"0.2000"
"60734";"74640";"2";"3";"1";"878";"21.9800";"0.2000"
"60734";"74641";"3";"3";"1";"873";"2.2900";"0.2000"
"60735";"74642";"1";"1";"1";"782";"2294.9900";"0.0000"
"60736";"74643";"1";"3";"1";"779";"2319.9900";"0.0000"
"60736";"74644";"2";"3";"1";"878";"21.9800";"0.0000"
"60736";"74645";"3";"3";"1";"711";"34.9900";"0.0000"
"60737";"74646";"1";"1";"1";"962";"742.3500";"0.1000"
"60738";"74647";"1";"4";"1";"963";"742.3500";"0.2000"
"60738";"74648";"2";"4";"1";"934";"28.9900";"0.2000"
"60738";"74649";"3";"4";"1";"712";"8.9900";"0.2000"
"60738";"74650";"4";"4";"1";"923";"4.9900";"0.2000"
"60739";"74651";"1";"3";"1";"972";"1214.8500";"0.0000"
"60739";"74652";"2";"3";"1";"713";"49.9900";"0.0000"
"60739";"74653";"3";"3";"1";"858";"24.4900";"0.0000"
"60740";"74654";"1";"2";"1";"970";"1214.8500";"0.1000"
"60740";"74655";"2";"2";"1";"707";"34.9900";"0.1000"
"60741";"74656";"1";"1";"1";"982";"769.4900";"0.1500"
"60742";"74657";"1";"1";"1";"794";"2443.3500";"0.0500"
"60743";"74658";"1";"2";"1";"793";"2443.3500";"0.0000"
"60743";"74659";"2";"2";"1";"711";"34.9900";"0.0000"
"60744";"74660";"1";"2";"1";"997";"539.9900";"0.2000"
"60744";"74661";"2";"2";"1";"872";"8.9900";"0.2000"
"60745";"74662";"1";"4";"1";"999";"539.9900";"0.2000"
"60745";"74663";"2";"4";"1";"870";"4.9900";"0.2000"
"60745";"74664";"3";"4";"1";"872";"8.9900";"0.2000"
"60745";"74665";"4";"4";"1";"708";"34.9900";"0.2000"
"60746";"74666";"1";"1";"1";"999";"539.9900";"0.0000"
"60747";"74667";"1";"2";"1";"954";"2384.0700";"0.1500"
"60747";"74668";"2";"2";"1";"711";"34.9900";"0.1500"
"60748";"74669";"1";"2";"1";"961";"742.3500";"0.0000"
"60748";"74670";"2";"2";"1";"712";"8.9900";"0.0000"
"60749";"74671";"1";"2";"1";"712";"8.9900";"0.1000"
"60749";"74672";"2";"2";"1";"965";"742.3500";"0.1000"
"60750";"74673";"1";"4";"1";"962";"742.3500";"0.2000"
"60750";"74674";"2";"4";"1";"872";"8.9900";"0.2000"
"60750";"74675";"3";"4";"1";"870";"4.9900";"0.2000"
"60750";"74676";"4";"4";"1";"882";"53.9900";"0.2000"
"60751";"74677";"1";"2";"1";"962";"742.3500";"0.1500"
"60751";"74678";"2";"2";"1";"711";"34.9900";"0.1500"
"60752";"74679";"1";"3";"1";"955";"2384.0700";"0.2000"
"60752";"74680";"2";"3";"1";"872";"8.9900";"0.2000"
"60752";"74681";"3";"3";"1";"870";"4.9900";"0.2000"
"60753";"74682";"1";"4";"1";"998";"539.9900";"0.1500"
"60753";"74683";"2";"4";"1";"931";"21.4900";"0.1500"
"60753";"74684";"3";"4";"1";"922";"3.9900";"0.1500"
"60753";"74685";"4";"4";"1";"708";"34.9900";"0.1500"
"60754";"74686";"1";"2";"1";"799";"1120.4900";"0.2000"
"60754";"74687";"2";"2";"1";"881";"53.9900";"0.2000"
"60755";"74688";"1";"2";"1";"800";"1120.4900";"0.0000"
"60755";"74689";"2";"2";"1";"932";"24.9900";"0.0000"
"60756";"74690";"1";"4";"1";"801";"1120.4900";"0.1000"
"60756";"74691";"2";"4";"1";"932";"24.9900";"0.1000"
"60756";"74692";"3";"4";"1";"922";"3.9900";"0.1000"
"60756";"74693";"4";"4";"1";"873";"2.2900";"0.1000"
"60757";"74694";"1";"2";"1";"998";"539.9900";"0.0000"
"60757";"74695";"2";"2";"1";"866";"63.5000";"0.0000"
"60758";"74696";"1";"4";"1";"999";"539.9900";"0.2000"
"60758";"74697";"2";"4";"1";"922";"3.9900";"0.2000"
"60758";"74698";"3";"4";"1";"931";"21.4900";"0.2000"
"60758";"74699";"4";"4";"1";"715";"49.9900";"0.2000"
"60759";"74700";"1";"4";"1";"999";"539.9900";"0.2000"
"60759";"74701";"2";"4";"1";"870";"4.9900";"0.2000"
"60759";"74702";"3";"4";"1";"872";"8.9900";"0.2000"
"60759";"74703";"4";"4";"1";"708";"34.9900";"0.2000"
"60760";"74704";"1";"1";"1";"966";"2384.0700";"0.1000"
"60761";"74705";"1";"4";"1";"970";"1214.8500";"0.1000"
"60761";"74706";"2";"4";"1";"934";"28.9900";"0.1000"
"60761";"74707";"3";"4";"1";"923";"4.9900";"0.1000"
"60761";"74708";"4";"4";"1";"707";"34.9900";"0.1000"
"60762";"74709";"1";"2";"1";"959";"742.3500";"0.0500"
"60762";"74710";"2";"2";"1";"711";"34.9900";"0.0500"
"60763";"74711";"1";"1";"1";"961";"742.3500";"0.0000"
"60764";"74712";"1";"3";"1";"955";"2384.0700";"0.2000"
"60764";"74713";"2";"3";"1";"711";"34.9900";"0.2000"
"60764";"74714";"3";"3";"1";"714";"49.9900";"0.2000"
"60765";"74715";"1";"2";"1";"784";"2294.9900";"0.0000"
"60765";"74716";"2";"2";"1";"871";"9.9900";"0.0000"
"60766";"74717";"1";"2";"1";"781";"2319.9900";"0.0000"
"60766";"74718";"2";"2";"1";"871";"9.9900";"0.0000"
"60767";"74719";"1";"3";"1";"782";"2294.9900";"0.1000"
"60767";"74720";"2";"3";"1";"871";"9.9900";"0.1000"
"60767";"74721";"3";"3";"1";"870";"4.9900";"0.1000"
"60768";"74722";"1";"2";"1";"932";"24.9900";"0.0000"
"60768";"74723";"2";"2";"1";"873";"2.2900";"0.0000"
"60769";"74724";"1";"3";"1";"871";"9.9900";"0.1500"
"60769";"74725";"2";"3";"1";"880";"54.9900";"0.1500"
"60769";"74726";"3";"3";"1";"877";"7.9500";"0.1500"
"60770";"74727";"1";"3";"1";"871";"9.9900";"0.1500"
"60770";"74728";"2";"3";"1";"870";"4.9900";"0.1500"
"60770";"74729";"3";"3";"1";"877";"7.9500";"0.1500"
"60771";"74730";"1";"1";"1";"716";"49.9900";"0.0000"
"60772";"74731";"1";"1";"1";"877";"7.9500";"0.0000"
"60773";"74732";"1";"3";"1";"793";"2443.3500";"0.0500"
"60773";"74733";"2";"3";"1";"872";"8.9900";"0.0500"
"60773";"74734";"3";"3";"1";"870";"4.9900";"0.0500"
"60774";"74735";"1";"3";"1";"976";"1700.9900";"0.1000"
"60774";"74736";"2";"3";"1";"716";"49.9900";"0.1000"
"60774";"74737";"3";"3";"1";"712";"8.9900";"0.1000"
"60775";"74738";"1";"1";"1";"990";"539.9900";"0.1000"
"60776";"74739";"1";"3";"1";"980";"769.4900";"0.1500"
"60776";"74740";"2";"3";"1";"929";"29.9900";"0.1500"
"60776";"74741";"3";"3";"1";"873";"2.2900";"0.1500"
"60777";"74742";"1";"2";"1";"982";"769.4900";"0.0500"
"60777";"74743";"2";"2";"1";"715";"49.9900";"0.0500"
"60778";"74744";"1";"4";"1";"934";"28.9900";"0.2000"
"60778";"74745";"2";"4";"1";"923";"4.9900";"0.2000"
"60778";"74746";"3";"4";"1";"873";"2.2900";"0.2000"
"60778";"74747";"4";"4";"1";"877";"7.9500";"0.2000"
"60779";"74748";"1";"4";"1";"921";"4.9900";"0.2000"
"60779";"74749";"2";"4";"1";"928";"24.9900";"0.2000"
"60779";"74750";"3";"4";"1";"873";"2.2900";"0.2000"
"60779";"74751";"4";"4";"1";"876";"120.0000";"0.2000"
"60780";"74752";"1";"2";"1";"860";"24.4900";"0.1000"
"60780";"74753";"2";"2";"1";"933";"32.6000";"0.1000"
"60781";"74754";"1";"3";"1";"922";"3.9900";"0.1500"
"60781";"74755";"2";"3";"1";"933";"32.6000";"0.1500"
"60781";"74756";"3";"3";"1";"708";"34.9900";"0.1500"
"60782";"74757";"1";"3";"1";"933";"32.6000";"0.0000"
"60782";"74758";"2";"3";"1";"922";"3.9900";"0.0000"
"60782";"74759";"3";"3";"1";"873";"2.2900";"0.0000"
"60783";"74760";"1";"3";"1";"929";"29.9900";"0.1500"
"60783";"74761";"2";"3";"1";"921";"4.9900";"0.1500"
"60783";"74762";"3";"3";"1";"711";"34.9900";"0.1500"
"60784";"74763";"1";"3";"1";"921";"4.9900";"0.1000"
"60784";"74764";"2";"3";"1";"929";"29.9900";"0.1000"
"60784";"74765";"3";"3";"1";"707";"34.9900";"0.1000"
"60785";"74766";"1";"3";"1";"921";"4.9900";"0.2000"
"60785";"74767";"2";"3";"1";"929";"29.9900";"0.2000"
"60785";"74768";"3";"3";"1";"715";"49.9900";"0.2000"
"60786";"74769";"1";"2";"1";"871";"9.9900";"0.2000"
"60786";"74770";"2";"2";"1";"870";"4.9900";"0.2000"
"60787";"74771";"1";"5";"1";"870";"4.9900";"0.2000"
"60787";"74772";"2";"5";"1";"871";"9.9900";"0.2000"
"60787";"74773";"3";"5";"1";"707";"34.9900";"0.2000"
"60787";"74774";"4";"5";"1";"713";"49.9900";"0.2000"
"60787";"74775";"5";"5";"1";"712";"8.9900";"0.2000"
"60788";"74776";"1";"3";"1";"871";"9.9900";"0.0500"
"60788";"74777";"2";"3";"1";"712";"8.9900";"0.0500"
"60788";"74778";"3";"3";"1";"870";"4.9900";"0.0500"
"60789";"74779";"1";"2";"1";"869";"69.9900";"0.1000"
"60789";"74780";"2";"2";"1";"712";"8.9900";"0.1000"
"60790";"74781";"1";"1";"1";"870";"4.9900";"0.0000"
"60791";"74782";"1";"2";"1";"870";"4.9900";"0.1000"
"60791";"74783";"2";"2";"1";"711";"34.9900";"0.1000"
"60792";"74784";"1";"2";"1";"712";"8.9900";"0.1500"
"60792";"74785";"2";"2";"1";"870";"4.9900";"0.1500"
"60793";"74786";"1";"3";"1";"921";"4.9900";"0.0500"
"60793";"74787";"2";"3";"1";"878";"21.9800";"0.0500"
"60793";"74788";"3";"3";"1";"708";"34.9900";"0.0500"
"60794";"74789";"1";"2";"1";"878";"21.9800";"0.0500"
"60794";"74790";"2";"2";"1";"712";"8.9900";"0.0500"
"60795";"74791";"1";"1";"1";"878";"21.9800";"0.0000"
"60796";"74792";"1";"2";"1";"878";"21.9800";"0.1500"
"60796";"74793";"2";"2";"1";"859";"24.4900";"0.1500"
"60797";"74794";"1";"3";"1";"929";"29.9900";"0.1500"
"60797";"74795";"2";"3";"1";"921";"4.9900";"0.1500"
"60797";"74796";"3";"3";"1";"875";"8.9900";"0.1500"
"60798";"74797";"1";"3";"1";"870";"4.9900";"0.2000"
"60798";"74798";"2";"3";"1";"708";"34.9900";"0.2000"
"60798";"74799";"3";"3";"1";"881";"53.9900";"0.2000"
"60799";"74800";"1";"2";"1";"922";"3.9900";"0.1500"
"60799";"74801";"2";"2";"1";"873";"2.2900";"0.1500"
"60800";"74802";"1";"2";"1";"921";"4.9900";"0.0500"
"60800";"74803";"2";"2";"1";"929";"29.9900";"0.0500"
"60801";"74804";"1";"3";"1";"870";"4.9900";"0.1500"
"60801";"74805";"2";"3";"1";"708";"34.9900";"0.1500"
"60801";"74806";"3";"3";"1";"712";"8.9900";"0.1500"
"60802";"74807";"1";"2";"1";"922";"3.9900";"0.2000"
"60802";"74808";"2";"2";"1";"707";"34.9900";"0.2000"
"60803";"74809";"1";"2";"1";"934";"28.9900";"0.1000"
"60803";"74810";"2";"2";"1";"923";"4.9900";"0.1000"
"60804";"74811";"1";"2";"1";"934";"28.9900";"0.1000"
"60804";"74812";"2";"2";"1";"923";"4.9900";"0.1000"
"60805";"74813";"1";"3";"1";"923";"4.9900";"0.0000"
"60805";"74814";"2";"3";"1";"873";"2.2900";"0.0000"
"60805";"74815";"3";"3";"1";"877";"7.9500";"0.0000"
"60806";"74816";"1";"2";"1";"930";"35.0000";"0.1000"
"60806";"74817";"2";"2";"1";"921";"4.9900";"0.1000"
"60807";"74818";"1";"3";"1";"921";"4.9900";"0.2000"
"60807";"74819";"2";"3";"1";"930";"35.0000";"0.2000"
"60807";"74820";"3";"3";"1";"708";"34.9900";"0.2000"
"60808";"74821";"1";"1";"1";"712";"8.9900";"0.0500"
"60809";"74822";"1";"1";"1";"715";"49.9900";"0.1500"
"60810";"74823";"1";"3";"1";"795";"2443.3500";"0.2000"
"60810";"74824";"2";"3";"1";"872";"8.9900";"0.2000"
"60810";"74825";"3";"3";"1";"870";"4.9900";"0.2000"
"60811";"74826";"1";"2";"1";"783";"2294.9900";"0.0500"
"60811";"74827";"2";"2";"1";"873";"2.2900";"0.0500"
"60812";"74828";"1";"4";"1";"780";"2319.9900";"0.1000"
"60812";"74829";"2";"4";"1";"921";"4.9900";"0.1000"
"60812";"74830";"3";"4";"1";"930";"35.0000";"0.1000"
"60812";"74831";"4";"4";"1";"707";"34.9900";"0.1000"
"60813";"74832";"1";"4";"1";"779";"2319.9900";"0.2000"
"60813";"74833";"2";"4";"1";"921";"4.9900";"0.2000"
"60813";"74834";"3";"4";"1";"930";"35.0000";"0.2000"
"60813";"74835";"4";"4";"1";"879";"159.0000";"0.2000"
"60814";"74836";"1";"2";"1";"972";"1214.8500";"0.2000"
"60814";"74837";"2";"2";"1";"884";"53.9900";"0.2000"
"60815";"74838";"1";"2";"1";"974";"1700.9900";"0.1500"
"60815";"74839";"2";"2";"1";"711";"34.9900";"0.1500"
"60816";"74840";"1";"2";"1";"800";"1120.4900";"0.1500"
"60816";"74841";"2";"2";"1";"711";"34.9900";"0.1500"
"60817";"74842";"1";"1";"1";"999";"539.9900";"0.0000"
"60818";"74843";"1";"2";"1";"712";"8.9900";"0.0000"
"60818";"74844";"2";"2";"1";"954";"2384.0700";"0.0000"
"60819";"74845";"1";"2";"1";"972";"1214.8500";"0.0000"
"60819";"74846";"2";"2";"1";"707";"34.9900";"0.0000"
"60820";"74847";"1";"4";"1";"968";"2384.0700";"0.1500"
"60820";"74848";"2";"4";"1";"870";"4.9900";"0.1500"
"60820";"74849";"3";"4";"1";"872";"8.9900";"0.1500"
"60820";"74850";"4";"4";"1";"880";"54.9900";"0.1500"
"60821";"74851";"1";"4";"1";"967";"2384.0700";"0.1500"
"60821";"74852";"2";"4";"1";"934";"28.9900";"0.1500"
"60821";"74853";"3";"4";"1";"923";"4.9900";"0.1500"
"60821";"74854";"4";"4";"1";"712";"8.9900";"0.1500"
"60822";"74855";"1";"2";"1";"956";"2384.0700";"0.2000"
"60822";"74856";"2";"2";"1";"707";"34.9900";"0.2000"
"60823";"74857";"1";"3";"1";"999";"539.9900";"0.1500"
"60823";"74858";"2";"3";"1";"708";"34.9900";"0.1500"
"60823";"74859";"3";"3";"1";"859";"24.4900";"0.1500"
"60824";"74860";"1";"1";"1";"998";"539.9900";"0.0500"
"60825";"74861";"1";"3";"1";"999";"539.9900";"0.1500"
"60825";"74862";"2";"3";"1";"870";"4.9900";"0.1500"
"60825";"74863";"3";"3";"1";"872";"8.9900";"0.1500"
"60826";"74864";"1";"2";"1";"975";"1700.9900";"0.1500"
"60826";"74865";"2";"2";"1";"711";"34.9900";"0.1500"
"60827";"74866";"1";"1";"1";"800";"1120.4900";"0.0500"
"60828";"74867";"1";"2";"1";"797";"1120.4900";"0.1500"
"60828";"74868";"2";"2";"1";"883";"53.9900";"0.1500"
"60829";"74869";"1";"4";"1";"999";"539.9900";"0.1000"
"60829";"74870";"2";"4";"1";"870";"4.9900";"0.1000"
"60829";"74871";"3";"4";"1";"872";"8.9900";"0.1000"
"60829";"74872";"4";"4";"1";"708";"34.9900";"0.1000"
"60830";"74873";"1";"5";"1";"968";"2384.0700";"0.1500"
"60830";"74874";"2";"5";"1";"870";"4.9900";"0.1500"
"60830";"74875";"3";"5";"1";"872";"8.9900";"0.1500"
"60830";"74876";"4";"5";"1";"712";"8.9900";"0.1500"
"60830";"74877";"5";"5";"1";"707";"34.9900";"0.1500"
"60831";"74878";"1";"3";"1";"966";"2384.0700";"0.0000"
"60831";"74879";"2";"3";"1";"870";"4.9900";"0.0000"
"60831";"74880";"3";"3";"1";"872";"8.9900";"0.0000"
"60832";"74881";"1";"3";"1";"956";"2384.0700";"0.0500"
"60832";"74882";"2";"3";"1";"872";"8.9900";"0.0500"
"60832";"74883";"3";"3";"1";"870";"4.9900";"0.0500"
"60833";"74884";"1";"1";"1";"953";"1214.8500";"0.0000"
"60834";"74885";"1";"3";"1";"962";"742.3500";"0.1500"
"60834";"74886";"2";"3";"1";"870";"4.9900";"0.1500"
"60834";"74887";"3";"3";"1";"872";"8.9900";"0.1500"
"60835";"74888";"1";"3";"1";"967";"2384.0700";"0.2000"
"60835";"74889";"2";"3";"1";"870";"4.9900";"0.2000"
"60835";"74890";"3";"3";"1";"872";"8.9900";"0.2000"
"60836";"74891";"1";"2";"1";"712";"8.9900";"0.0500"
"60836";"74892";"2";"2";"1";"957";"2384.0700";"0.0500"
"60837";"74893";"1";"2";"1";"784";"2294.9900";"0.0000"
"60837";"74894";"2";"2";"1";"708";"34.9900";"0.0000"
"60838";"74895";"1";"4";"1";"779";"2319.9900";"0.1000"
"60838";"74896";"2";"4";"1";"871";"9.9900";"0.1000"
"60838";"74897";"3";"4";"1";"870";"4.9900";"0.1000"
"60838";"74898";"4";"4";"1";"711";"34.9900";"0.1000"
"60839";"74899";"1";"2";"1";"877";"7.9500";"0.2000"
"60839";"74900";"2";"2";"1";"876";"120.0000";"0.2000"
"60840";"74901";"1";"3";"1";"932";"24.9900";"0.2000"
"60840";"74902";"2";"3";"1";"922";"3.9900";"0.2000"
"60840";"74903";"3";"3";"1";"873";"2.2900";"0.2000"
"60841";"74904";"1";"1";"1";"869";"69.9900";"0.0000"
"60842";"74905";"1";"1";"1";"707";"34.9900";"0.0000"
"60843";"74906";"1";"1";"1";"708";"34.9900";"0.2000"
"60844";"74907";"1";"1";"1";"858";"24.4900";"0.0000"
"60845";"74908";"1";"1";"1";"712";"8.9900";"0.1000"
